frame_number,vehicle_id,speed,license_plate,license_plate_confidence,is_overspeed,x1,y1,x2,y2,confidence,vehicle_class,timestamp
307,2,22.26,N/A,0.0,False,567,104,595,148,0.82,car,10.586206896551724
307,1,27.66,N/A,0.0,False,170,35,520,288,0.66,car,10.586206896551724
308,2,22.26,N/A,0.0,False,567,103,595,148,0.82,car,10.620689655172415
308,1,27.66,N/A,0.0,False,170,35,520,288,0.58,car,10.620689655172415
309,2,22.26,N/A,0.0,False,568,103,595,148,0.81,car,10.655172413793103
309,1,27.66,N/A,0.0,False,170,35,521,288,0.56,car,10.655172413793103
310,2,22.26,N/A,0.0,False,568,103,595,148,0.8,car,10.689655172413794
311,2,22.26,N/A,0.0,False,568,103,595,148,0.8,car,10.724137931034482
311,1,26.79,N/A,0.0,False,173,34,523,287,0.52,truck,10.724137931034482
312,2,22.26,N/A,0.0,False,568,103,595,148,0.79,car,10.758620689655173
312,1,26.18,N/A,0.0,False,172,34,524,287,0.53,truck,10.758620689655173
312,1,25.76,N/A,0.0,False,170,34,522,288,0.52,car,10.758620689655173
313,2,22.26,N/A,0.0,False,568,104,595,148,0.8,car,10.793103448275861
313,1,28.39,N/A,0.0,False,172,32,524,287,0.54,truck,10.793103448275861
314,2,22.26,N/A,0.0,False,568,103,595,148,0.81,car,10.827586206896552
314,1,30.23,N/A,0.0,False,172,32,524,287,0.55,truck,10.827586206896552
315,2,22.26,N/A,0.0,False,569,103,595,148,0.81,car,10.862068965517242
315,1,34.45,N/A,0.0,False,172,32,525,287,0.56,truck,10.862068965517242
316,2,22.26,N/A,0.0,False,569,103,595,148,0.81,car,10.89655172413793
316,1,37.4,N/A,0.0,False,172,32,525,287,0.51,truck,10.89655172413793
317,2,22.26,N/A,0.0,False,569,103,595,148,0.8,car,10.931034482758621
317,1,36.15,N/A,0.0,False,170,32,524,288,0.58,car,10.931034482758621
318,2,22.26,N/A,0.0,False,570,103,595,149,0.81,car,10.96551724137931
318,1,31.95,N/A,0.0,False,170,32,524,287,0.56,car,10.96551724137931
319,2,22.26,N/A,0.0,False,570,103,595,149,0.81,car,11.0
319,1,29.01,N/A,0.0,False,169,31,524,287,0.63,car,11.0
320,2,22.26,N/A,0.0,False,570,103,595,149,0.81,car,11.03448275862069
320,1,26.95,N/A,0.0,False,169,31,525,287,0.6,car,11.03448275862069
321,2,22.26,N/A,0.0,False,570,103,595,149,0.8,car,11.068965517241379
321,1,25.51,N/A,0.0,False,170,31,525,287,0.61,car,11.068965517241379
322,2,22.26,N/A,0.0,False,570,104,595,149,0.8,car,11.10344827586207
322,1,25.51,N/A,0.0,False,169,30,526,287,0.66,car,11.10344827586207
323,2,22.26,N/A,0.0,False,570,104,595,149,0.8,car,11.137931034482758
323,1,25.51,N/A,0.0,False,170,30,525,287,0.67,car,11.137931034482758
324,2,22.26,N/A,0.0,False,570,104,595,149,0.8,car,11.172413793103448
324,1,25.51,N/A,0.0,False,170,29,526,287,0.67,car,11.172413793103448
325,2,22.26,N/A,0.0,False,570,104,595,149,0.8,car,11.206896551724139
325,1,25.51,N/A,0.0,False,170,29,525,287,0.67,car,11.206896551724139
326,2,22.26,N/A,0.0,False,570,102,595,148,0.8,car,11.241379310344827
326,1,24.5,N/A,0.0,False,170,28,526,286,0.69,car,11.241379310344827
327,2,22.26,N/A,0.0,False,570,102,595,148,0.8,car,11.275862068965518
327,1,23.79,N/A,0.0,False,169,28,526,286,0.74,car,11.275862068965518
328,2,22.26,N/A,0.0,False,570,102,595,148,0.81,car,11.310344827586206
328,1,23.3,N/A,0.0,False,170,28,527,287,0.73,car,11.310344827586206
329,2,22.26,N/A,0.0,False,570,102,595,148,0.8,car,11.344827586206897
329,1,22.95,N/A,0.0,False,170,28,526,287,0.7,car,11.344827586206897
330,2,22.26,N/A,0.0,False,570,102,595,148,0.81,car,11.379310344827585
330,1,22.71,N/A,0.0,False,169,28,527,287,0.76,car,11.379310344827585
331,2,22.26,N/A,0.0,False,570,102,595,148,0.79,car,11.413793103448276
331,1,22.71,N/A,0.0,False,169,28,527,287,0.73,car,11.413793103448276
332,2,22.26,N/A,0.0,False,570,102,595,149,0.8,car,11.448275862068966
332,1,22.71,N/A,0.0,False,169,28,526,287,0.72,car,11.448275862068966
333,2,22.26,N/A,0.0,False,570,102,595,149,0.8,car,11.482758620689655
333,1,22.71,N/A,0.0,False,168,28,527,287,0.66,car,11.482758620689655
334,2,22.26,N/A,0.0,False,570,102,595,149,0.8,car,11.517241379310345
334,1,22.71,N/A,0.0,False,168,27,527,288,0.64,car,11.517241379310345
335,2,22.26,N/A,0.0,False,570,103,595,149,0.79,car,11.551724137931034
335,1,22.71,9811x792,0.0,False,167,27,527,288,0.71,car,11.551724137931034
336,2,22.26,N/A,0.0,False,570,102,595,148,0.79,car,11.586206896551724
336,1,22.71,9811x792,0.0,False,168,27,527,288,0.79,car,11.586206896551724
337,2,22.26,N/A,0.0,False,570,102,595,148,0.78,car,11.620689655172415
337,1,22.71,9811x792,0.0,False,167,27,527,288,0.75,car,11.620689655172415
338,2,22.26,N/A,0.0,False,570,103,595,148,0.79,car,11.655172413793103
338,1,22.71,9811x792,0.0,False,166,26,527,288,0.72,car,11.655172413793103
339,2,22.26,N/A,0.0,False,570,103,595,148,0.79,car,11.689655172413794
339,1,25.29,9811x792,0.0,False,168,26,528,288,0.69,car,11.689655172413794
340,2,22.26,N/A,0.0,False,570,103,595,148,0.79,car,11.724137931034482
340,1,27.1,B9811x799,0.0,False,167,26,528,289,0.63,car,11.724137931034482
341,2,22.26,N/A,0.0,False,570,102,595,148,0.8,car,11.758620689655173
341,1,26.99,B9811x799,0.0,False,168,26,528,290,0.6,car,11.758620689655173
342,2,22.26,N/A,0.0,False,570,103,595,148,0.79,car,11.793103448275861
342,1,26.91,B9811x799,0.0,False,167,26,529,289,0.58,car,11.793103448275861
343,2,22.26,N/A,0.0,False,570,103,595,149,0.8,car,11.827586206896552
344,2,22.26,N/A,0.0,False,570,103,595,149,0.79,car,11.862068965517242
344,1,25.29,B9811x799,0.0,False,169,26,530,290,0.54,car,11.862068965517242
345,2,22.26,N/A,0.0,False,571,103,595,149,0.79,car,11.89655172413793
345,1,23.24,N/A,0.0,False,167,27,529,291,0.61,car,11.89655172413793
346,2,22.26,N/A,0.0,False,571,103,595,149,0.79,car,11.931034482758621
346,1,21.81,B9811x799,0.0,False,167,27,530,291,0.6,car,11.931034482758621
347,2,22.26,N/A,0.0,False,571,103,595,149,0.79,car,11.96551724137931
347,1,20.25,B9811x799,0.0,False,167,27,529,291,0.63,car,11.96551724137931
348,2,22.26,N/A,0.0,False,571,102,595,149,0.79,car,12.0
348,1,19.16,B9811x799,0.0,False,166,27,529,291,0.6,car,12.0
349,2,22.26,N/A,0.0,False,571,102,595,149,0.78,car,12.03448275862069
349,1,20.05,B9811x799,0.0,False,166,27,529,292,0.51,car,12.03448275862069
350,2,22.26,N/A,0.0,False,570,102,595,149,0.79,car,12.068965517241379
350,1,20.05,e9811x792,0.0,False,164,27,529,292,0.55,car,12.068965517241379
351,2,22.26,N/A,0.0,False,570,102,595,149,0.79,car,12.10344827586207
351,1,23.43,e9811x792,0.0,False,167,27,530,292,0.57,car,12.10344827586207
352,2,22.26,N/A,0.0,False,571,102,595,149,0.79,car,12.137931034482758
352,1,25.8,e9811x792,0.0,False,167,27,530,293,0.52,car,12.137931034482758
353,2,22.26,N/A,0.0,False,571,102,595,149,0.79,car,12.172413793103448
354,2,22.26,N/A,0.0,False,571,101,595,149,0.78,car,12.206896551724139
354,1,27.46,e9811x792,0.0,False,165,28,530,293,0.51,car,12.206896551724139
355,2,22.26,N/A,0.0,False,571,101,595,149,0.78,car,12.241379310344827
356,2,22.26,N/A,0.0,False,571,101,595,149,0.78,car,12.275862068965518
356,1,25.58,e9811x792,0.0,False,167,27,530,292,0.51,truck,12.275862068965518
357,2,22.26,N/A,0.0,False,571,101,595,149,0.77,car,12.310344827586206
357,1,24.26,e9811x792,0.0,False,167,27,530,292,0.58,truck,12.310344827586206
358,2,22.26,N/A,0.0,False,571,101,595,149,0.77,car,12.344827586206897
358,1,21.97,e9811x792,0.0,False,165,27,530,294,0.55,truck,12.344827586206897
359,2,22.26,N/A,0.0,False,572,100,595,149,0.79,car,12.379310344827585
359,1,20.91,e9811x792,0.0,False,165,27,532,295,0.52,truck,12.379310344827585
360,2,22.26,N/A,0.0,False,571,100,595,149,0.8,car,12.413793103448276
360,1,20.18,N/A,0.0,False,165,27,532,295,0.51,truck,12.413793103448276
361,2,22.26,N/A,0.0,False,572,100,595,149,0.79,car,12.448275862068966
361,1,20.77,e9811x792,0.0,False,164,27,532,296,0.51,truck,12.448275862068966
362,2,22.26,N/A,0.0,False,572,101,595,149,0.82,car,12.482758620689655
363,2,22.26,N/A,0.0,False,572,101,595,149,0.83,car,12.517241379310345
364,2,22.26,N/A,0.0,False,572,100,595,149,0.82,car,12.551724137931034
365,2,22.26,N/A,0.0,False,573,100,595,149,0.8,car,12.586206896551724
366,2,22.26,N/A,0.0,False,573,100,595,149,0.83,car,12.620689655172415
367,2,22.26,N/A,0.0,False,573,100,595,149,0.82,car,12.655172413793103
367,1,19.75,e9811x792,0.0,False,160,27,530,296,0.54,car,12.655172413793103
368,2,22.26,N/A,0.0,False,573,100,595,149,0.79,car,12.689655172413794
368,1,19.95,e9811x792,0.0,False,157,27,530,296,0.55,car,12.689655172413794
369,2,22.26,N/A,0.0,False,573,100,595,149,0.77,car,12.724137931034482
369,1,21.02,e9811x792,0.0,False,159,26,531,296,0.55,car,12.724137931034482
370,2,22.26,N/A,0.0,False,573,100,595,149,0.76,car,12.758620689655173
370,1,21.76,B9811X799,0.0,False,158,27,531,296,0.55,car,12.758620689655173
371,2,22.26,N/A,0.0,False,574,100,595,148,0.76,car,12.793103448275861
372,2,22.26,N/A,0.0,False,574,101,595,149,0.75,car,12.827586206896552
372,1,22.37,B9811X799,0.0,False,160,26,535,298,0.55,truck,12.827586206896552
373,2,22.26,N/A,0.0,False,574,101,595,149,0.75,car,12.862068965517242
373,1,24.4,B9811X799,0.0,False,159,27,536,297,0.59,truck,12.862068965517242
374,2,22.26,N/A,0.0,False,574,101,595,148,0.75,car,12.89655172413793
374,1,25.49,B9811X799,0.0,False,158,26,538,298,0.64,truck,12.89655172413793
375,2,22.26,N/A,0.0,False,574,100,595,148,0.75,car,12.931034482758621
375,1,35.85,N/A,0.0,False,151,26,533,297,0.69,truck,12.931034482758621
376,2,22.26,N/A,0.0,False,575,101,595,148,0.75,car,12.96551724137931
376,1,45.08,B9811X799,0.0,False,158,26,536,298,0.7,truck,12.96551724137931
377,2,22.26,N/A,0.0,False,575,101,595,148,0.74,car,13.0
377,1,54.02,B9811X799,0.0,False,156,26,533,297,0.68,truck,13.0
378,2,22.26,N/A,0.0,False,575,101,595,148,0.73,car,13.03448275862069
378,1,60.28,B9811X799,0.0,False,157,26,533,297,0.63,truck,13.03448275862069
379,2,22.26,N/A,0.0,False,575,100,595,148,0.73,car,13.068965517241379
379,1,61.39,B9811X799,0.0,False,153,25,533,297,0.66,truck,13.068965517241379
380,2,22.26,N/A,0.0,False,575,100,595,148,0.74,car,13.10344827586207
380,1,59.04,N/A,0.0,False,152,25,533,297,0.66,truck,13.10344827586207
381,2,22.26,N/A,0.0,False,576,100,595,148,0.75,car,13.137931034482758
381,1,57.24,B9811X799,0.0,False,157,25,537,298,0.67,truck,13.137931034482758
382,2,22.26,N/A,0.0,False,576,100,595,147,0.75,car,13.172413793103448
382,1,56.51,B9811X799,0.0,False,157,25,536,298,0.62,truck,13.172413793103448
383,2,22.26,N/A,0.0,False,576,100,595,147,0.74,car,13.206896551724139
383,1,56.79,B9811X799,0.0,False,150,25,534,297,0.63,truck,13.206896551724139
384,2,22.26,N/A,0.0,False,576,100,595,147,0.77,car,13.241379310344827
384,1,56.06,B9811X799,0.0,False,150,25,533,296,0.6,truck,13.241379310344827
385,2,22.26,N/A,0.0,False,576,100,595,148,0.77,car,13.275862068965518
385,1,55.55,B9811X799,0.0,False,148,25,533,296,0.59,truck,13.275862068965518
386,2,22.26,N/A,0.0,False,576,100,595,147,0.8,car,13.310344827586206
386,1,51.6,N/A,0.0,False,149,24,533,296,0.51,truck,13.310344827586206
387,2,22.23,N/A,0.0,False,577,99,595,146,0.79,car,13.344827586206897
387,1,48.84,N/A,0.0,False,148,24,533,296,0.56,truck,13.344827586206897
388,2,22.2,N/A,0.0,False,577,99,595,146,0.77,car,13.379310344827585
388,1,40.83,N/A,0.0,False,148,24,534,297,0.54,truck,13.379310344827585
389,2,22.19,N/A,0.0,False,577,98,595,146,0.78,car,13.413793103448276
389,1,57.16,N/A,0.0,False,157,23,537,299,0.56,truck,13.413793103448276
390,2,22.17,N/A,0.0,False,577,98,595,146,0.78,car,13.448275862068966
390,1,68.59,N/A,0.0,False,156,23,537,299,0.54,truck,13.448275862068966
391,2,22.17,N/A,0.0,False,577,98,595,146,0.77,car,13.482758620689655
392,2,22.17,N/A,0.0,False,577,97,595,146,0.78,car,13.517241379310345
393,2,22.17,N/A,0.0,False,577,97,595,146,0.79,car,13.551724137931034
393,1,68.61,N/A,0.0,False,144,23,533,298,0.54,car,13.551724137931034
394,2,22.17,N/A,0.0,False,577,97,595,146,0.8,car,13.586206896551724
395,2,22.17,N/A,0.0,False,577,97,595,146,0.8,car,13.620689655172415
395,1,68.63,N/A,0.0,False,144,23,534,298,0.58,car,13.620689655172415
396,2,22.17,N/A,0.0,False,577,96,595,146,0.81,car,13.655172413793103
396,1,68.64,N/A,0.0,False,144,22,534,297,0.53,car,13.655172413793103
397,2,22.17,N/A,0.0,False,577,97,595,146,0.81,car,13.689655172413794
397,1,60.68,N/A,0.0,False,144,22,534,298,0.53,car,13.689655172413794
398,2,22.17,N/A,0.0,False,577,96,595,146,0.82,car,13.724137931034482
398,1,55.1,N/A,0.0,False,143,22,534,298,0.54,car,13.724137931034482
399,2,22.17,N/A,0.0,False,577,96,595,146,0.82,car,13.758620689655173
399,1,55.1,N/A,0.0,False,143,22,535,298,0.52,car,13.758620689655173
400,2,22.17,N/A,0.0,False,577,96,595,146,0.8,car,13.793103448275861
400,1,55.1,N/A,0.0,False,144,21,535,298,0.52,car,13.793103448275861
401,2,22.17,N/A,0.0,False,577,96,595,145,0.78,car,13.827586206896552
402,2,22.17,N/A,0.0,False,577,96,595,145,0.78,car,13.862068965517242
402,1,55.1,N/A,0.0,False,143,20,535,298,0.56,car,13.862068965517242
403,2,22.17,N/A,0.0,False,577,96,595,145,0.79,car,13.89655172413793
403,1,55.1,N/A,0.0,False,143,19,535,298,0.55,car,13.89655172413793
404,2,22.17,N/A,0.0,False,578,95,595,145,0.8,car,13.931034482758621
404,1,55.1,N/A,0.0,False,143,19,535,298,0.55,car,13.931034482758621
405,2,22.17,N/A,0.0,False,578,95,595,145,0.79,car,13.96551724137931
405,1,55.1,N/A,0.0,False,143,19,535,298,0.5,car,13.96551724137931
406,2,22.17,N/A,0.0,False,578,95,595,145,0.79,car,14.0
406,1,55.1,N/A,0.0,False,144,18,536,298,0.53,car,14.0
407,2,22.17,N/A,0.0,False,578,95,595,145,0.79,car,14.03448275862069
407,1,55.1,N/A,0.0,False,144,18,536,298,0.51,car,14.03448275862069
